id,version_group,patch_hotfix,patch_name,patch_wiki_reference,Binaries/Win32/Paladins.exe,Binaries/Win64/Paladins.exe,ChaosGame/CookedPCConsole/GlobalPersistentCookerData.upk,ChaosGame/CookedPCConsole/GuidCache.upk,ChaosGame/CookedPCConsole/TgClient.upk,ChaosGame/CookedPCConsole/assembly.dat
7951850747467715905,1.1,False,Rise of Furia,Paladins_Version_1.1.2670.1,3e6f1e89ebf2621a28e5f80f5d857c7b04e4164e,098d51f34c2c2d875269ba5e6f8c40bee3888bc4,3977df8dc3b1fe10b274a6b0fb101d574aeab7c2,a2c70b493bc7664195ed7d4e59a9be77f2663b6c,274669617bbbc70e1a902c0e18b0dc40d731e82c,69232aaeac08b0190549e2b00bd418e101927e90
9104470381683959475,1.1,True,1.1 Hotfix 1,Paladins_Version_1.1.2672,bd1ba2e1f710e9431760dd2753a19a7d1fc9417f,c6eb3ec452e7aa1f2832ebf90d9c63bd9aa41f4e,0931580e85024331c6e1ef1cf26e796b69490afb,d8292a5d19f44b4004432c74a342119078064eb1,69797b97c12ac07cdbaee51e05d20f5359f6395e,47c5d1249c7124a516ab6f15dc7fe998599c8e05
4457618740659862217,1.2,False,The Ameri-Khan Dream,Paladins_Version_1.2.2677.4,a4c7b8c82e8e3c55c181b4400fb3945945c36a63,5a34a2273903fe131c4e633538b019b69375a4b9,f529293365f0931a56bd2666c501db87521dc8f7,239a42671527cc1e19950bb7b70b7a750a6c1427,a396e75d7b75a3d26c4e697bf00943f2dba8339d,ca90bbe318212f9db58407fa2d00d46b4aaa4d59
5476669985336530027,1.2,True,1.2 Hotfix 1,Paladins_Version_1.2.2680,c4150956317e67aa7acea41d262521e3b95b795b,324aff3961c47e98231b637bc7ef7a4d3ac44192,15c7f61b95e980fd496f888830c0111ad2f98df5,edbe6a6606ee133883bad1500332e81647bdcb48,9958165f4769dd1dca184e228eb6dfda1f998eee,dbc56b6ab17e80253bb1021b48e9910f2cf54c84
6776187358217197574,1.3,False,Koga's Revenge,Paladins_Version_1.3.2738,18e403be25b3b4a18086210948fc008e1433ee75,fe703537d747331c55fc4ad38acc6f097c6f40ee,e34784c62493d5929ca89cdcaa9f182942058e7a,0118c3f664b42046f71cd3438294f3a1b9c42cbb,0aa072f54175a7eb6e6a0f4495e160d878a9422b,98d78c6de27d39c1f8ae49d66f81e1cc03d18e4e
7068809235270535729,1.3,True,1.3 Hotfix 1,Paladins_Version_1.3.2738.4,fa487e15a7e0f94b907f96cbf09a307110ec4424,bfd8e0698ef0b586cc06b285d2cb00a9f27854c8,e34784c62493d5929ca89cdcaa9f182942058e7a,0118c3f664b42046f71cd3438294f3a1b9c42cbb,0aa072f54175a7eb6e6a0f4495e160d878a9422b,d27a0c656a17cd5c96a0ac1e6268a1bb3f5f4a25
8733784075372178595,1.3,True,1.3 Hotfix 2,Paladins_Version_1.3.2741,810b132f65b952323c054ce6cbf1968982a609e0,8495e53d42592aacee9fe6f65f42e478d46ea7c5,9dcb2fa00bbde0f04bb7377e09ee71089fbc07a9,16df4e1412a14f1a6f822e9734155855687179cd,012389139f7cd86ff0bafce989dc6c188d3effb8,36968ec926c2bbde95c710bb503e3358b3ef4979
5806672943000383470,1.3,True,1.3 Hotfix 3,Paladins_Version_1.3.2742,c0b9477918a709ddecf868ad4bbcc17d9e933e49,ea74e7b21adabc5b0909c185ab9850c661b011fa,df2029e7c754370ca6cb8a2e62d9b372d3e8577e,5f240cdb2bf9836385e7051ae039ae9f50c9ccbc,012389139f7cd86ff0bafce989dc6c188d3effb8,f9738be737c61700f553f9c12afb76a144606ee9
6259184036245331155,1.4,False,Dragon's Call,Paladins_Version_1.4.2790.1,8a27cd1a76d71df1e3c556d6bee23040c39dfac6,52c1525176b45094455b1b7bbd5d0b68753d6aae,2ac0d51554497162a9570df2ed29bff3a5e71090,edefcd3c8f2d54ecf7ec47861f0df07afde33726,77b5b2d5e55a8376ec37fbf74e37940064b8d86f,36a76ba90d53f9c802d24919c1fbf3b190b2b2fd
371648101449832329,1.4,True,1.4 Hotfix 1,Paladins_Version_1.4.2792,df4ff852c097e31afe7d7764563f0d998c067ea7,2950abc26b5738f63adb154d67017932e44e112f,145412dd795dde0135df665239a40f00c65b57b1,48e111483bc8917378340de480e9b49700a1c11f,ead653c7e16c90564f6297f0896c8a6def4aaffc,35561cc28fc092d33a5a5d97c9b3c66323f82fd7
